Review,Rating
"no miss hotel vanish no miss, hotel far jewel hilton family crown, long-in-the-tooth, room carpet pronounced grease stain temperature difficult control, room pooly lit, taking elevators thrill ride half time floor number display elevator did n't work missed digit elevator rocket past floor open inner doors motion floor making paticularly worrisome small child, interior elevator doors scratched grafitti, businessman continental breakfast place twice making play detective morning, breakfast held tiniest conference rooms gym.internet service room off-line refunds offered ask specifically.the parking garage horrendous caution not rent large long vehicle make u-turn required second floor.chances staying zero,  ",2
"excellent choice great choice stay close airport right street, room lovely price right booked hotels, room quiet offered, just aware parking 15.00 overnight,  ",5
"posh hotel husband stayed hilton seattle september 2003 night really liked, stayed queen room bed, bed linens wall paper furniture bathroom really nice, nice view, centrally located, reserved room hotwire.com room 100,  ",4
"ok price people agree hotel ok price, reason given 4 instead 3 points think having returned 4 week united states trip hotel average prize charge. 99 high season people including average breakfast located not far downtown seattle sounds like pretty good deal me.the location really convenient just short walk space needle air train directly seattle.the staff helpful friendly complimentary wireless internet available coffee tea lobby.the rooms clean way small, basically crawl bed reach far room, hotel slowest elevator seen convenience location prize just beats small downsides,  ",4
"just fine make minute trip seattle conventions going closest hotel downtown area, arrive dingy 70 exterior does n't lot ease mind nor does location room things improve, newly renovated clean, bed quite comfortable room quiet despite facing busy street, rooms quite small live nyc used tight quarters did n't really bother, breakfast room makes high school cafeteria feel like ritz depressing start day skip talk walk belltown proper cup coffee kind breakfast want.totally acceptable motel edge town,  ",3
"ok just need clean space sleep just finished 5-night stay comfort suites downtown seattle moved hotel road night heading home, boy surprised difference hotel facility, stayed quality inn/suites past far favorite, quality inns/suites not comfort inns/suites operated hotel family chain expect equivalent similar quality standard especially hotels 300 feet away, despite quality inn/suites downtown seattle offers clean basic rooms maybe 5-10 pricing somewhat run-down facility bear-cave feel small dark old, guess just want simple basic place stay day budget conscious q hotel seattle okay choice, mediocre overall upgrades definitely needed hotel,  ",2
"seattle stay quality inn suites seattle located blocks seattle center home space needle, area originally built 1962 world fair, area appears offices t.v, stations, did walk blocks restaurants food court center house near space needle, monorail seattle center runs westlake center mall plenty shopping restaurants.the hotel built fair added years ago recently rooms updated, room small adults sightseeing time fine, room 2 double beds included microwave refrigerator, bathroom updated marble floor new fixtures, staff friendly helpful hotel clean, hotel stay room quiet, hotel busy highway, window closed noise not problem, parking free hotel great downtown hotel stalls limited, serve nice breakfast near pool area, breakfast room fills quickly earlier better, area hotel not tourist friendly thought hotel bargain, 115/night 4 adults free breakfast free parking downtown seattle,  ",3
"left hand does n't know right doing desk clerks not helpful getting type room booked 4 month advance.the maids baggage handlers courteous helpful.ricky desk clerk know doing.the pool closed nights promises open soon.double room did not book nicer queen bed room did book,  ",3
"ok price older hotel somewhat run, check quick, room king bed small, a/c noisy, good breakfast dining area grungy looking.hotel plus convenient space needle.their transport safeco field small shuttle bus told handle 14 passengers, realizing not hold crowd waiting hotel cab saw shuttle 35 minute wait, slow trip game rush hour n't shuttle make trips forth,  ",2
"avoid costs place nightmare, understaffed messy, arrived 10 pm guests deep desk telephone continually ringing employee, later lone employee hired week ago, room clean medicinal smell cleaning fluids overwhelming, hallways elevator dirty littered, place absolutely no appeal not close worth 140.00 night,  ",1
"great location parking expensive loved location modern clean comfort amenities staff service value got 140 hotwire, definitely stay recommend friends.it located right retail core 6 blocks pike place market 5 minutes definite, major chain stores restaurants movie theatres doorstep, wireless internet flatscreen lcd room terminals free hotel guests locared right lobby new fitness centre just opened.parking expensive 38 day valet jockey did suggest alternative self-park lot nearby 10, raining tired used hotel valet, n't drive shuttle airport 11 way,  ",5
"great hotel great location, stayed august round world trip, hotel great central location tour boeing factory left lobby, hotel little shop souveniers necessities food toiletries check fast easy, room spacious mini bar locked unless asked key clean, iron ironing board hair dryer starbucks coffee available room, housekeeping make beds day wo n't change linen unless place card bed, free internet available lobby room approx 10 24 hours, minor thing rooms close doors noisy people come, definitely stay,  ",5
"great service location great hotel, location amazing, able walk safeco field bit walk public market shopping, chose walk sapce needle easily monorail couple blocks away.the rooms nice clean comfortable.the problem parking, self parking consisted public lots property 38 valet parking, no park just check valets ask valet car immediately ask leave.if looking drinks friends stay away hotel lounge, way overpriced drinks really watered, despite parking hotel lounge great place stay,  ",4
"nice stay sheraton stayed sheraton nights july seattle area business, assigned club floor room pike st. tower, pike st. tower older rooms corridors quite clean fresh.i happened 34th floor just fitness center pool 35th floor renovation, quite bit drilling/jack hammering going 9:00am 4:00pm annoying n't going 6am.a temporary fitness facility setup newer tower does job.the room comfortable nice large flat panel television plenty space spread, hotel staff friendly check-in process quick efficient.the location great plenty shopping restaurants quick walk doors, stayed westin seattle year sheraton location nicer.all pleasant stay,  ",3
"great priceline rate large room live seattle suburb wanted stay downtown wedding, selected 4 star downtown seattle priceline 99, reservation accurate no problems check, given king bed old tower, room large comfortable bed, duvet traditional old blanket, knows washed surprised high end chain hotel, motel like feature rough towels, valet parking 35 wired internet 10,  ",4
"great location reservation mixup great hotel superb location, new tower attend conference, facilities superb food excellent, mixup fact extended original reservation definately recommend hotel,  ",4
"book priceline reviewers suggested place 100 night priceline, easily accomadated request king room new tower, beautiful hotel perfect location, walked took ferry bainbridge bus locks ballard, nobody renting car stay, bus downtown airport 1.50 person takes 1/2 hour, parking expensive downtown hotel used use public transport,  ",5
"not impressive, husband attending conference hotel chose stay directly hotel conference, days spent alexis absolutely gorgeous, booked directly sheraton website unable accommodate room newly refurbished section hotel unless chose room double beds, room good sized drab, bathroom cramped compared alexis offered toiletries provided way perfumey, say simple pleasure enjoy lotions, hotel provides, positive note bed comfortable heater noise minimal, desk staff nice.they nickel dime, 12/day including tax internet, break, spoiled room amenities alexis place stay time,  ",3
"sheraton place stay, stayed hotel gf easter long weekend, central location downtown decided, booking easy hotel website really good price stay friday promo 129 great considering star hotel, got confirmation number called hotel reserve room union street tower ust newer 2007 slightly shorter 26 floors building opposed pike street tower built 1982 renovated 2004, desk said note reservation confirmed checked, amazing lobby, room perfect, end corner floor windows adjacent walls hear ice machine little, 7th floor facing highway exit not noisy street, super clean room immaculate bathroom, big king bed flat screen plasma note tv guest services local weather celsius, totally lucked sunny weekend seattle no, downside parking, heart downtown pay took reviewer tip did not use hotel 35 day 6pm in-out privilages declared check-in add added, instead tried convention centre block north hotel, nite parked 6:30pm got car 6:00p day 30, second nite parked 9:30pm convention centre closes got car 1:30pm= 22, no in-out privilages okay mainly walking downtown, good luck,  ",5
"relaxing stay great location sheraton hotel prime location heart downtown seattle, convenient shopping easy stroll away pike place market, stayed hotel times staff professional courteous, opening new pine street tower completion lobby renovations added attractiveness hotel, room decor comfortable furnishings thought, really liked new bliss mandarin mint bath products,  ",5
"nice place good staff clean good location used priceline price got room 2 night stay 101 night, got noon wait 2:30 check held bags just went grabbed lunch, little bit mix-up regarding request king size bed management ended upgrading corner room larger room hdtv king bed did n't charge us.we asked new tower recommended people, nice explored older tower nice, complaint new tower pool/spa/workout area located old tower lobby, knew happy room old tower.free wifi lobby pay room, great room safe, larger laptop hotel locked room spare.the staff professional polite actually knew answers questions asked, place spotless convention going, asked robes happily supplied 2 nice comfy ones no charge.my minuses bed little hard comfy additional fees little things typical hotels seattle, parking 35 day in-room internet 11 day.otherwise nice size rooms good security friendly staff clean employees professional friendly, flying suggest not renting car seattle crazy parking expensive, hotel walking distance attractions space needle monorail couple blocks away happy stay, cab from/to airport 30, generic shuttle runs string different hotels 18 round trip pp,  ",5
"great hotel stayed sheraton town wedding church reception close hotel, little did know booked hotel close seattle attractions, hotel located downtown near shopping, monterail blocks away space needle, pike place market throw fish 5 blocks 15 min walk, did not rent car wanted walking distance.we took taxi hotel sea-tac airport, 15-20 min drive cost 35, want cheaper bus 10.25 person.we arrived hours check-in time, not problem room ready, 29th floor beautiful view city, recommend hotel really liked, free internet guests, complaint bathroom sink drain broken service restaurant not good, definitly stay,  ",5
"great hotel great location, stayed mlk weekend really liked hotel, users recommendations requested room new tower, flight delayed 2 a.m. pst pulled sheraton, gentleman working desk entered having difficult time figuring switch new tower, finally succeeded went room turned gave handicapped room meant having strange bathroom seat shower no counter space railing, way late energy ask non-handicapped room went sleep, room quite nice brand new including nice flat-screen tv, ca n't complain, did head original tower occasions use gym, hotel large pool/gym floor complete beautiful views seattle puget sound, large hotel surprised 4 treadmills, use sign 25 minute time limit people waiting, not huge deal definitely room improvement there.as mentioned reviewers parking problem, 35 valet insane, parked convention center lots area allowed overnight self-parking, not lucky experience low rates posted convention center website paid 22/day good savings valet no means bargain, highly recommend not renting car going spending time seattle proper especially staying sheraton, 10 seattle airport shuttle drops people directly hotel definitely cheaper parking overall definitely stay just hopefully not handicapped room,  ",4
"great seattle location great downtown hotel, parking problem, read reviews hotel parking 35 overnite, parked block away convention center 18.short 6 block walk pike place market, n't miss excellent dinner hotel daily grill definitely stay,  ",5
"thoroughly enjoyed stay spent 4 nights business july, stayed new tower room outstanding, bed comfortable, conference facilities excellent, downtown location terrific walking, problem fitness facilities limited, opened 5:30 lineup machines, 4 treadmills couple ellipticals resistance machines not size hotel,  ",4
"fantastic hotel fabulous stay sheraton downtown seattle, stayed remodeled union tower king corner room.the room decorated shades chocolate brown caramel cream tasteful roomy clean.the staff helpful courteous, hotel walking distance things downtown seattle, fabulous weekend highly recommend hotel looking stay downtown area,  ",5
"great hotel great location great hotel fantastic location, having read reviews trip advisor emailed hotel arrival ask room new block got, room nice big modern lovely bathroom, lobby massive check check no wait, ate restaurant evening quiet pricey lovely, bar nice serves wide range drinks cocktails, best thing going hotel opinion location, going shop sightseeing thing location fantastic, right middle, really enjoyed visit seattle hightened stay sheraton, no hesitation recommending hotel,  ",5
"wonderful time sheraton stayed sheraton auguest 20 2007. pleasantly surprised experience, emailed hotel earlier requesting king room new tower, did n't really expect receive asked afterall payed 125 priceline, checkin pleasantly suprised assigned king room new tower, room lovely, comfy bed lovely view nicer tv home, bathroom bright clean comfortable, location convenient, concierge helpful helping city bus king street station, not hesitate stay,  ",5
"nice hotel stayed hotel times past, stay new tower, rooms new tower definitely nicer original tower, brighter fresher look, original tower rooms fine just n't nice, pool area offers great view city, location hotel perfect parking expensive hotel stayed seattle.my complaints minor construction going lobby area slight feel construction zone areas hidden black curtains, minor guess finished end september, restaurant lounge area bit disconnected hotel, tend prefer hotels lobby bars does not,  ",4
"worse stay hotel, no help, concierge no idea sites city espically, finding concierge knew fishermans terminal advised taking cab did, not knowing cabs did not return area, stuck hour calling hotel assistance having tell use nothing, saw guests upset,  ",1
"friendly staff comfortable beds stayed hotel tour included 6 hotel coast california, enjoyed hotel, great location tourists, close market place attractions, desk staff accommodating thanks christopher rest hotel staff friendly, loved beds comfortable, breakfast included tour enjoyed, want included buffet fruit fresh, hi morgan wait staff, hotel bright clean looking fresh flowers lobby area, seattle try make short trip boeing aircraft factory, loved tour, people seattle portland willing help tourists directions suggestions,  ",5
"avoid construction/refurbishment completed stayed sheraton seattle day cruise, hotel perfect location walk downtown restaurants shops, hotel construction entrance poorly marked hotel, taxi driver not pull curb construction materials street, no help luggage no ramp street, lobby offered help luggage, late, check breeze 5 minutes, sets elevators depending floor directed wrong set, fortunately caught error getting, room clean standard outdated shades buff yellow, no gift/sundry shop construction restaurant/bar just cordoned section lobby.i try seattle sheraton construction refurbishment finished not, thought secured felt reasonable rate hotwire not feel hotel worth price,  ",2
"stay bellevue instead write review leisure traveller, hotel superb location beds super comfortable it.the valet parking 35.00 said, rooms not modern way starting 10 year old television, strikes odd lay-out bathroom, open door walk straight wall better sober, step shower foot toilet, not quiet hotel.the noise showers not allow fallback sleep awaken, noise doors closing compared door close 6 hour arguementwith girlfriend boyfriend foundations literallly shake.i n't know want stay hotel prices charged going spend money stay hyatt westin, budget stay bellevue hotels everybit nice better, recommend bellevue athletic club hyatt westin, taxi public transport town save money steak dinner ruth chris,  ",3
"nice hotel beware 26 parking/valet fee, great location clean comfy stylish room great service nice views 26 parking fee, expecting 15 seriously 26 bucks, hurt cough money,  ",4
"nice location lovely room view good requesting view seattle fruitless did n't realize view bay day checked clouds lifted ferry cruising grey water rewarding sun comes, room warm experience hotel rooms tend chilly cozily decorated sandy tones appealing bureau instead typical tv cabinet drawers, room clean nicely turned arrived comfortable bathroom closet, hotel employees spoke pleasant, hotel excellent location tourism pike street market easy walk street taxis readily available nearby, upscale malls various sizes immediate area large movie theatres borders barnes noble williams sonoma anne taylor original nordstrom nordstrom rack say high-end retailer planet represented, downtown hilly pike street walkable not steep, grayline tours desk lobby picks hotel tours airport shuttles handy, bad hotel pool inside floor ill lit chilly, obviously heated not, jacuzzi nice, soda machine floor floor broken ones did work refused function used change bills, pleasant little porch area corner entrance closed sunday night construction going hotel forcing enter exit hotel badly designed main entrance, essentially driveway taxis limos cars constantly arriving leaving bit hazardous navigate especially no pedestrian walk extends public sidewalk just hop apron near hotel doors hope suv n't swing corner pretty blind construction overhang, lobby area dark uninviting, guessing chihuly sculpture kept reading removed construction safekeeping.summary overall nice hotel bad spots, little concerned entrance issue elderly travelling elderly shaky/weak feet getting door sidewalk clearly bit dangerous,  ",4
"pleases sheraton hotel towers, wife stayed sheraton nights prior alaska cruise, booked hotwire, stay expected, great room, upgrade 29th floor close pikes market.it 10 cab ride pier, purchased roundtrip ticket airporter sheraton, took cab pier, saved 15 n't alot convenient bus drivers friendly cabbies.all-in-all wnat close downtown action great hotel pick, definently 4-star,  ",4
"careful book, careful room type person, husband room double beds no kings available beds took room, lounge chairs struck corner n't really tv, going spending nights moved hotel bigger rooms inn harbor steps highly recommend.location central great shopping linens bed comfortable, staff nice n't change room,  ",3
"overall great hotel stayed 6 days october 2004 convention, brought wife toddler son.the location incredibly convenient downtown seattle close convention center pike marketplace restaurants.the desk staff cordial provided room wanted reasonable time.the room received good view little puget sound clean comfortable, facilities maintained pool added plus.service room service bell staff maid service concierge friendly excellent.on-site restaurants over-priced unimpressive food spotty service.the hotel little pricey despite convention-associated discounts reasonable considering overall consistent quality.notably checking mistake mini-bar charge 10 disputed removed promptly type apology mistake, overall desk left bad taste mouth marred decent stay.in sum great hotel consistently excellent service family-friendly, little pricey considering mediocre restaurant offerings reasonable value, probably need monitor desk staff carefully offer impression impression customers,  ",4
"great view, great hotel stay travel seattle, stayed week march 28 night, view room terrific 23rd floor facing downtown, puget sound skyscrapers mountains, location great service great, overall great place stay,  ",5
"good location recently stayed 3 nights sheraton, did priceline got room 100 night fri mon, good location downtown area, walking distance pike street market little pioneer square walk not bad, highly recommend walking parking downtown area terrible, parking hotel cost 26 night, hotel nice clean room average small bathroom hear people door, n't think stayed n't got good rate priceline, note restaurants market area close 6 6:30 finding local place eat kind hard, weather permits suggest going bank america building 5th street observation floor costs just 5 great view better space needle, n't forget umbrella sweater coat hood oh good walking shoes, rains lot seattle definitely fall temp 50 60, try ferry ride bremerton bainbridge island drive car walk, came bremerton night view downtown seattle awesome,  ",4
"great hotel great location stay 9/23-9/24, happy room sheraton priceline 100/night excited able stay hotel arrived hotel did not disappoint, bed pillows comforter comfy clean, bathroom clean nice, location hotel wonderful just short walk 5 blocks pikes market short walk monorail takes directly space needle experience music project emp, lots shopping directly hotel, definitely stay sheraton good deal try luck priceline paying dollar directly hotel,  ",4
"wo n't book, just returned seattle booked seattle sheraton towers nights, left hotel night desk did n't inquire leaving, club floor 2 hours morning continental breakfast 2 hours evening canapes lounge closed tight, evening poured coffee used small plastic container cream dish coffee urn, cream sour curdled coffee not staff personnel talk, room dreary stains carpets, good location hotel definitely seen better days,  ",1
"excellent location, enjoyed stay hotel close pike street market, nice short walk market sample fresh mini donuts spot eat award winning restaurants facing river mountains, rooms hotel clean day equipped accoutrements needed traveler, hotel staff friendly professional,  ",5
"great location nice hotel second stay hotel, amazing perspective changes depending price, time stayed sheraton towers baseball star weekend years paid 300.00, time used priceline stayed 100.00 plus tax, 100.00 night place steal, wonderfully central location, street monorail convention center great shopping, hotel offers solid business class accomodations, price break definitely recommend place,  ",4
"loved sheraton towers seattle, great hotel great location, nicest rooms comfy beds, located blocks pike place public market shopping ideal, furla store, marla manger doll, lots great places shop eat, athenian market good, space needle cool dinner make worth, view killer food good, aquarium ok time, going sheraton f nice, nice staff, ask concierge coupons attractions, buses run downtown area free cool, no need rent car airport expensive use gray line bus forth airport.p.s, il bistro nice romantic restaurant,  ",5
"best deal town write reviews feel compelled time, staying hotel currently times past, hotel center city 100 nearly impossible seattle, block westlake center blocks pike place market really ideal location, no-frills hotel rooms clean comfortable well-insulated w/ basic amenities including in-room coffee, housekeeping staff great desk personnel extremely kind helpful, nice restaurant downstairs laundry fitness room onsite, highly recommend place return,  ",5
"lemon 1 going check recheck 2 days later asked avenune inn heavey luggage 2 days come check desk refuesed, unbeliable, othere average hotelalways luggage recheck 2 days, avenue innis not kindness, not victoria easy hand free trip victoria carrying heavy luggage.2 agency tried fax asked fax nunber avenue inn told disconnet number agency called unable fax desk gave 2nd fax busy line number agency unable fax avenue inn doew not let use customer fax line avenune inn exclude use internet customer unable receive important fax.3since unable fax agent tried room desk said telephone room not working today imagine let customer use intenet overall hotel does not provide fax service nor telephonecommunication service room terrible service not thinking customers, emergency happen family howguest know news., willl not recommend ohters use hotel,  ",2
"decent room affordable price downtown seattle went visit friend seattle mid-september game husky stadium, chose place looking various websites affordable hotel room downtown, place fit bill.the room average typical midgrade hotel, clean, real downside walls did not hold sound outside, heard lot noise rooms outside, fortunately slept well.the staff nice willing hold bags hours checked out.there restaurant hotel ate breakfast food pretty good.this hotel 3 blocks westlake center terminus s lake union streetcar monorail seattle center space needle area, blocks pike place market hill,  ",3
"great location laughable rooms booked flights seattle package got great deal, 660 people nights airfare did n't choice stay, hotel old kind stinky, refused elevator bit decrepit smelled vomit stairways smelled like pee room quite clean bare, walked city times location hotel superb, belltown tons cute places eat drink right downtown plethora chain clothing stores, n't know stay certainly sufficient low budget minute long weekend trip,  ",2
"great cozy hoitel location great right westin mcdonalds walking distance downtown monorail, outside looks like older small motel inside good mid-level think holiday inn, resturant bit pricy food good quality atmosphere great wood burning fireplace, nice place gray day seattle.i booked airline milage points highly reccommend,  ",4
"not bad price great bargain downtown seattle.it old clean little noisy, location great, staff friendlly, able leave car parking lot hours checked real nice bonus, just need place sleep night bargain price, want amenities, stay,  ",3
"walk pike place market breakfast seattle native pleased bid win sixth avenue inn onpriceline, motel just motel right middle downtown seattle, think remember seattle world fairin 1962, bit dated bathroom did n't shelf space imo overlook type thing amazing safe location, think returned 60 drive easy access i-5 important location unbeatable no long waits elevators walks endless lobbies, poof door way pike place market belltown downtown monorail, pro football baseball venues 15 min bus ride south, exploring downtown seattle goal want play dollarsinstead paying high rise view try motel,  ",3
"come n't understand bad reviews, hotel simple got exactly need nice confortable bed clean bathroom excellent price, near walked pike place market monorail,  ",4
"not book false information family just finished 7-day alaskan cruise, looking hotel seattle wa shuttle service pier hotel hotel airport place leave luggage 5-6 hrs went site seeing downtown, booking company particular hotel assured criteria met hotel booked room just store luggage 115, ended no travel accomodations hotel airport, ended having 2 taxis destinations, needless say angry extra 80 hotel, hotel manager not available phone, customer service reps finally got called 5-6 times sent email website, matter resolved hopefully, said reimburse taxi fares believe, advice situation grab taxi airport 30 flat fee downtown seatac airport check luggage early ride-on bus downtown 1.50 way seniors free kids, free ride bus downtown seattle 7pm everyday,  ",1
"great location stayed property times, like hotel location, hotel walking distance pike market al shopping seattle.the hotel parking pay small fee nightly rate payed 99, rooms clean good beds, experienced problems stays,  ",3
"budget booked hotel weekend november recommendation clean spartan room travel book not expecting seriously whelmed, room old tired felt dirty, slept fully clothed wore socks times, shower gross sink toilet new clean, pillows felt filled cotton balls bed creaked squeaked slightest movement did walls carpet stained did not feel lock door work, faced lovely strip club, noise outside hotel expected downtown location noise inside hotel obscene, people banging door 3 morning party room not mention felt right bed, walls general paper hear neighbours conversations watching tv.some staff friendly not sharpest location great walk, not reccomend embarresed say stayed,  ",1
"sixth ave good budget choice downtown really enjoyed stay sixth ave inn, room appeared newly renovated spacious modern, hotel good location exploring seattle..we walked pikes place market 10 minutes downtown stores closer, hotel restaurant gem..great food good prices nicer atmosphere expected, hotel parking charge 10 night good downtown hotel, definately stay seattle,  ",4
"watch bait-and-switch room rates, rooms acceptable, having restaurant bar attached hotel helpful, booked rooms hotels thankfully printed email confirmations showing rates.since initially no doubles available reserved single queen rollaway bed order sisters share room, arrived room queen beds cancelled rollaway.when checked management version rates 30 higher night room, certainly understand days multiple coupons memberships discounts misunderstanding occur, issue email printout took minutes convince fairly hostile desk adjust final bill.after returned home checked visa addition room charges single 34 charge, turns never-seen never-used rollaway, having lengthy discussion long-distance phone called visa disputed charge.ok hotel bad management,  ",2
"affordable great location price boyfriend stayed 2 nights weekend getaway seattle 80us night needed, staff friendly room clean, great budget hotel felt safe, parking hotel 8/day, barely spent time room choose hotel convenient location things wanted, walking distance mcdonalds starbucks shopping centres short driving distances space needle emp, thing did n't like uncomfortably flat pillows bed, got corner suite cold went play heating warmed, aside great value, 2 recommendations loves bubble tea try gossip bubbletea chinatown, tons bubble tea vancouver gossip best, thank previous posters board tip vegetarian lovers try araya thai vegetarian cuisine, great price nice atmosphere generous portions,  ",4
"basic hotel basic needs hotel perfect young travellers just need place sleep no needs far that.the rooms basic clean beds comfortable bathrooms clean hot water small showers desk staff friendly helpful not, essentially star hotel fair square.bring earplugs walls paper constant noise street rooms, just people room moving awake night creates loud creaking thumping sound step take.the area so-so, walking distance main areas attractions cab rides short cheap central location n't want walking immediate area surrounding hotel.the best feature hotel restaurant, staff amazingly friendly attentive fast, service notch, food great, n't expect gourmet cusine hotel callibre, homestyle american food good oversized portions perfect sharing, stay hotel bring earplugs,  ",2
"average experience rooms sixth avenue inn included delta weekend getaway package seattle, centrally located inn not hotel choose nor seek again.the property old showing age, rooms cramped dark, furnishings uncomfortable extremely hard beds rickety wicker patio furniture used place conventional chairs, high speed internet access provided 10.00 day port wired wall does not extend tiny nearby desk making computers difficult use, pay-as-you-go terminal lobby slow crippled worth money, not place stay plan work room.the desk staff helpful needed fax refax documents.breakfast restaurant surprisingly hearty not seek lived seattle, breakfast not included room.in end property not best choice business vacation users good solution young people looking inexpensive rooms heart seattle,  ",2
"great value excellent staff 6th ave inn does n't look like special given hotels thatsurround, low rise concrete motel like facade, n't fooled this.the hotel offers good value money right downtown seattle.plus points good rates locationhigh speed internet access rooms pay wifi lobby restaurant.good cozy bar excellent value restaurant.excellent helpful friendly staffminus points rooms little care wornmaid service little erratic friendly.overall excellent, staff makes breaks hotel people atthe 6th ave inn not faulted, desk/restaurant staff aresuperbbest tips try joe special breakfast food week seattle great public transport, n't pay 35 taxi airport, ride 194 stops westlake centre shortwalk hotel 1.25 peak 2.00 peak fare just quick plan trips n't easier certainly,  ",4
"o.k, place price recently stayed oct. 2004 4 nights, trip seattle not familiar area hotel, price 70 night room fair improvements nice hotel.upon arriving noticed hallways funny smell rooms clean, bathroom small hard 2 people ready, no mirror dresser difficult ready room husband showered, needed extra towels set person provided extras dresser, pillows lumpy no iron board room arrived.front desk staff accomodating helpful, ate restaurant twice good food service slow, ordered long island iced tea strong, tried bartender fix handed sweet sour wash, did n't drink not charged commented not order kind drink ca n't handle liquor not say patron paying meals drinks.overall recommend short stay days nicer places located heart downtown want pay bit,  ",3
"disappointed sixth avenue inn nice place stay changes, staff hotel nice tried helpful, not stay sixth avenue inn nor recommend stay, significant changes need, assigned smoking room room, not told room smoking room making reservation, bed like marble slab, pillows lumpy spotted/dirty small, no extra blankets pillows room, mistook bath towel hand towel towels small, towels towels 1 person use, requested ironing board cover board dirty totally grossed, towel cover use, hotel continuously understaffed, hostess busboy running frantically restaurant sad watch try care guests, maid service did n't come room late afternoon, arriving shampoo bottle room opened looked like shampoo missing, usually hotel problems just, bad nice hotel,  ",2
"recommed andra, grew seattle moved away years, recommend andra friends family visit andra hippest hotel town best rooms.i recently stayed march birthday/st, patrick day, booked one-bedroom corner suite screaming deal spring seattle 369 night yes suite 400 spring seattle, love hotel rooms, ample space wonderful decor comfy chenille blankie, flat-panel televisions.i similar suites westin fairmont price paid price andra andra wins hands-down, bathrooms think totally awesome, love original tile bathroom floor love ample lighting bathroom esp nightlight, let talk desk, compliments outfit immediately wins brownie points,  ",5
"love andra, updated trendy hotel perfect location, stayed andra times great experience, rooms updated clean spacious, staff friendly helpful, restaurant convenient choices food vacinity, prefer stay andra anytime seattle,  ",5
"not quite title review basically sums recent stay andra, overall satisfied stay got deep discount left wondering listed small luxury hotels world.we lux king corner suite suite quite spacious quiet did restful sleep, beds/linens soft comfortable brought extra pillows requested, plenty storage suite 2 closets set drawers plus generously-sized night tables plus.however sofa disappointing cheap construction sagging middle fairly uncomfortable sit watch tv, armchair seriously needed recovering edges worn dirty frayed, suite overhaul soon noticed chipped paint plus chipped scratched furniture, carpets felt bit grimy overall feeling room cleaner.the bathroom small knew going having read past reviews, did not bother adequate shelves storage, like soaking tub forget, tub low overflow drain obviously designed hates baths, 5'2 not big maximum water level came lower abdomen, reclined trying soak water kept draining gave 5 minutes, shower pressure good tons hot water time day, face stockholm amenities delicious subtle white tea fragrance bottles size postage stamps cheap luxury hotel, staff happy send tiring request daily basis.the staff 20-30 somethings pleasant eager, feel not achieved luxury level service, simple request sent seattle times v. new york times like read local news, daily basis received new york times credit swiftly replaced seattle times request n't asking 4 days row, time asked desk person reconfirm reservation concierge left looked like handed dead fish, nitpicking expect maybe motel 6 v. luxury hotel, actually place andra slightly 3 star hotel not luxury level, staff accomodating pleasant room ok. stay got low rate not stay pay high season rate approx 480.00 felt service room not worth,  ",3
"okay amazing lost bags, stayed friend wedding, high expectations going hotel not impressed checked, rooms small cramped, bathrooms small, stayed sheraton seattle previous nights paid price far impressed accommodations sheraton better accommodations bigger rooms bigger bathrooms cleaner upscale.during checkout checked bags hotel lunch, came bags nobody able, ended having ask bellboy basement bags not ended finding locked random room basement, staff pretty worthless bags lost,  ",2
"favorite hotel work responsibilities taken seattle 4-6 times year years stayed hotel andra dozen times 2-5 nights stay, time period travel extensively domestically internationally favorite hotel, apart superb location seam downtown seattle bell town wonderful restaurants location not beat view non-convention style hotel contemporary furnishings comfortable beds efficient workspaces easy internet access excellent restaurants accessible lobby, breakfasts lola just outstanding assaggio terrific italian place dinner street excellent lunch dinner dahlia lounge, staff particularly friendly responsive happy accommodate reasonable requests favors, not news junkie really value fact ask presto free copy new york times including sunday, door morning,  ",5
"great stay, just returned home great stay andra, travelling single woman business like andra great safe location easily walk shopping restaurants business district, staff welcoming check-in acknowledged returned end work day, room comfortable showed attention, not hesitate stay,  ",5
"loved andra, visited andra stayed nights, wonderful hotel feel special moment checked, older couple enjoy quiet atmosphere, lobby restaurant animated problem smelled delicious, greet door desk, room small did not request large room, bathroom perfect super comfortable bathtub, bed bedding wonderful, website check pillows, andra clean, not lot reasonably priced restaurants sight andra blocks away large shopping mall, andra did n't mention asked dining, fine early dinner avoid dark, definitely return thank making visit happy,  ",5
"great boutique hotel stayed hotel andra business trip october 2007. walking distance convention center prime shopping seattle, hotel not directly serviced downtown airporter shuttle airport downtown hotels hotel immediately door warwick stop walk 1/2 block andra, lovely boutique hotel appears recently remodeled, modern lobby cozy fireplace, desk staff helpful friendly, room spacious 2 queen beds sitting area bar area, decor modern ikea-esque, view neighboring construction site unfortunately interestingly really heard annoying sounds construction, pretty small bathroom compared hotels nice, frette towels face stockholm bath products, small business center 2 computers printers free charge, did n't use gym ca n't comment, pay daily rate in-room wireless, lots great eating options walking distance, restaurant lobby lola amazing, tom douglas establishment mediterranean theme definitely lived hype, tom douglas restaurant street dahlia lounge amazing donuts menu dessert served warm marscarpone cheese green apple butter, amazing, adjacent dahlia bakery great cup morning coffee pastry, overall definitely stay visiting seattle,  ",4
